time_steps,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2828,1,1,-1,-1,-8,4,-8,-1
2829,0,0,-2,-1,-4,0,9,1
2830,-2,-1,-1,-2,9,-10,-5,-1
2831,-2,-2,-1,-4,-10,-10,3,-1
2832,-1,-2,1,-1,1,5,-2,-2
2833,-1,1,0,0,5,-4,-4,-1
2834,-1,-2,0,0,-1,35,3,0
2835,-2,0,1,1,-2,-1,-6,0
2836,-2,-2,-2,-4,-5,-8,11,-2
2837,0,0,-1,2,-2,-6,-6,0
2838,1,0,0,1,7,-11,-1,2
2839,1,-2,0,1,-1,-6,-1,-3
2840,-2,-2,-5,-3,-8,-15,-7,-5
2841,0,-2,1,-1,-2,0,2,-2
2842,1,-1,2,1,2,13,1,1
2843,0,-2,-2,-1,-1,-15,-2,1
2844,-1,-1,-1,-3,-5,-1,4,0
2845,-2,-2,-3,-2,0,19,-5,-2
2846,-3,-1,-3,-2,-8,1,-2,-3
2847,1,-1,-1,0,4,-4,5,1
2848,0,-1,-2,-1,0,13,-2,-1
2849,0,-1,-1,1,-1,4,-3,-2
2850,0,-4,0,-4,-6,-25,-5,-3
2851,1,1,-1,-1,7,9,14,1
2852,0,1,-2,-1,-10,-9,-12,0
2853,0,0,1,6,15,28,17,5
2854,-2,-1,0,2,-5,-4,-1,-1
2855,-2,-3,-1,-1,12,-11,-1,-2
2856,0,0,0,-1,-9,-12,-1,3
2857,1,-1,-2,-2,-9,-27,-1,-2
2858,-1,-2,0,0,2,25,0,0
2859,-1,-2,0,0,2,32,-6,-2
2860,-1,0,1,1,3,-1,6,-1
2861,-1,-3,-2,-1,1,-4,-10,-3
2862,0,2,0,0,-3,-20,3,0
2863,-1,-1,-2,-4,-8,-7,-2,1
2864,0,-1,-1,-1,-2,11,-1,0
2865,-1,0,-1,-2,5,5,-7,2
2866,-1,0,-2,-2,-6,-6,-1,-2
2867,-2,-1,1,1,-7,-7,-4,-3
2868,-3,-1,-1,-2,-1,16,4,0
2869,1,0,-2,-1,1,-6,2,-2
2870,0,0,0,-1,5,10,-3,-1
2871,-2,-2,-4,-1,-2,-7,-3,-4
2872,-1,0,0,-2,-8,-23,7,0
2873,0,-2,0,1,5,26,1,1
2874,0,-1,0,0,8,-5,1,1
2875,-3,-3,-2,-3,-5,-23,-7,-4
2876,-3,-3,-2,-2,-5,-7,-2,-3
2877,-2,-1,-1,-3,-9,-22,-5,0
2878,0,-2,0,1,6,51,5,2
2879,-1,1,0,0,2,-12,-6,3
2880,1,0,-1,-2,8,-3,-2,-1
2881,-1,-1,-1,-3,-3,26,10,1
2882,-1,1,-4,-3,-1,-15,-3,-1
2883,-1,-2,0,0,-9,-8,-4,-2
2884,0,-1,-1,1,3,35,-4,-1
2885,1,-1,0,0,-7,-16,-8,1
2886,0,1,-2,1,-6,-13,1,-1
2887,1,0,-1,-2,-4,2,-1,1
2888,-1,-1,-3,-3,4,6,-1,-2
2889,-3,-1,0,-2,-4,-10,-3,-3
2890,0,0,-2,-2,-2,-14,-1,1
2891,1,1,0,0,2,-4,4,2
2892,0,-1,-1,1,-2,-2,-4,-2
2893,-2,-2,-1,0,-1,15,4,-3
2894,-1,-1,-1,-3,-3,11,-10,-4
2895,-1,1,2,1,12,25,19,1
2896,0,0,-2,-1,-6,-7,-3,0
2897,1,1,1,-1,-6,-26,-1,0
2898,-1,-3,0,0,-10,-26,1,0
2899,1,-1,-1,0,12,4,-5,1
2900,0,-2,2,3,7,28,-2,-1
2901,-1,-2,-1,-5,-8,-12,7,-3
2902,-2,0,-1,-3,-5,-11,-4,-2
2903,-1,-1,-1,-1,-5,6,3,-2
2904,-1,-1,-2,2,5,8,-3,1
2905,-1,-1,-2,-1,-1,-1,-6,-2
2906,0,-2,-1,-1,0,-1,-1,0
2907,-1,2,1,2,-4,-14,2,1
2908,-1,-1,0,-1,-2,-13,-3,-2
2909,0,1,-3,-1,3,3,-1,2
2910,-1,0,-1,0,2,24,1,-1
2911,-2,-3,-2,-1,-9,3,-6,-4
2912,1,1,1,-2,-9,-33,-2,0
2913,-1,-3,-1,-2,2,-7,-4,-1
2914,1,0,1,3,11,24,-2,1
2915,0,0,0,1,10,47,-1,1
2916,1,0,-3,0,-2,3,7,-1
2917,0,-2,-2,-1,-8,-13,-6,0
2918,-1,-1,-1,-3,0,-33,10,-1
2919,-1,-2,0,-4,-13,-17,-6,-2
2920,-3,-1,-2,-3,0,34,-5,1
2921,-3,-2,0,1,5,0,-1,-4
2922,-3,-1,-3,0,-6,-10,-5,0
2923,0,-1,-2,0,7,8,2,0
2924,-2,-1,1,-1,-4,-22,1,-3
2925,-3,0,-2,-2,-4,1,-1,-2
2926,-2,-2,-1,-2,0,4,-1,-2
2927,-2,-2,-1,-1,-1,-7,0,0
2928,1,0,-2,-1,1,-2,-2,-2
2929,-1,0,0,1,8,16,2,0
2930,0,-1,-2,-1,-10,-14,-6,-1
2931,1,0,-1,-1,-2,-25,-3,-1
2932,-1,-1,0,-1,7,58,14,-1
2933,-2,-4,-1,-3,-1,-5,-4,0
2934,-2,-1,-1,0,5,22,-6,1
2935,-1,0,-3,-1,-1,-36,-3,-2
2936,-1,-3,-1,-3,0,-12,-3,1
2937,-1,0,-3,-7,-15,-20,-6,-5
2938,1,-1,0,2,5,-6,-4,-2
2939,-1,-1,-1,-2,-6,20,11,2
2940,-2,-1,-1,0,6,-26,-4,-1
2941,1,1,1,6,10,23,4,1
2942,0,0,-4,-4,-10,-27,-6,-2
2943,0,1,0,0,-1,-9,-4,-1
2944,-1,-2,-2,-1,3,42,0,-1
2945,-2,-1,-1,-2,-7,-14,0,3
2946,-1,-1,-1,-1,5,14,5,-1
2947,-2,0,-1,-1,-8,-6,-4,-1
2948,0,-1,0,-1,-9,-39,-4,-1
2949,1,-1,1,1,5,-7,1,-1
2950,-1,-2,0,-1,8,25,1,-1
2951,-1,1,0,-1,-1,-1,-2,0
2952,0,-2,-3,-3,-4,-12,-5,-1
2953,-1,1,-3,-2,-7,-6,0,-4
2954,-1,-2,1,0,-7,-22,-2,-4
2955,-1,-1,0,-1,8,15,5,0
2956,0,0,1,3,1,18,2,0
2957,1,-2,1,0,-1,-15,-6,1
2958,1,-1,-3,-2,-5,8,0,0
2959,0,-1,-1,-1,-3,-21,-8,-2
2960,-1,-1,0,2,1,5,-1,-1
2961,-2,-1,-5,-3,2,13,6,-3
2962,-1,-1,0,0,0,-11,-6,0
2963,1,-1,-2,-2,-3,-7,1,-2
2964,-1,0,0,-6,0,-13,1,1
2965,-1,0,-1,-1,0,5,-6,-2
2966,-2,0,-1,-4,-2,-11,1,-2
2967,0,0,0,1,-1,21,6,0
2968,0,-1,0,1,-2,-1,-5,2
2969,-3,1,0,-1,-2,9,-1,0
2970,-2,0,-2,1,-3,-29,5,-2
2971,-1,-2,-1,-1,3,20,-4,-4
2972,0,0,-1,0,0,3,2,0
2973,0,-1,0,0,-1,-7,-1,0
2974,0,0,0,0,-4,6,11,1
2975,-1,1,-3,-4,-1,-6,-6,-1
2976,0,0,1,-1,2,-3,-3,0
2977,0,-1,-2,-1,-10,-16,-6,-2
2978,2,-2,0,0,7,6,3,-2
2979,-1,0,0,-1,-5,1,-3,0
2980,-1,0,0,-1,-3,-9,-1,-3
2981,-1,-3,0,1,8,38,4,-1
2982,0,-1,-3,1,0,-1,-8,-1
2983,-1,-3,-2,-2,-7,-20,-4,-1
2984,0,0,-1,2,3,-4,-1,1
2985,-1,0,-2,-2,0,2,2,2
2986,-1,0,-1,-5,1,12,-2,0
2987,-1,0,-1,-2,1,1,-5,-2
2988,0,0,-1,-1,-10,-34,1,-1
2989,-1,-1,1,1,6,-4,-3,-2
2990,-1,-1,-1,2,7,33,1,2
2991,-3,-2,0,-1,-4,-6,-2,-2
2992,-2,-1,-1,-2,-4,3,9,-1
2993,-1,-1,-2,-2,-2,-5,-2,-2
2994,-2,1,-2,-6,-9,-4,2,-1
2995,1,-1,-1,1,4,-5,-1,1
2996,-1,-2,-1,1,14,30,5,1
2997,0,-3,-1,1,-9,-20,-9,-2
2998,-1,-3,-1,-3,-2,-9,-1,-1
2999,-1,-2,-1,-2,-1,13,3,1
3000,-1,-1,-2,-2,-6,5,-4,-2
3001,1,0,-1,1,5,1,6,0
3002,0,0,0,1,-5,-13,-6,1
3003,-1,-1,-2,-2,-3,-4,-2,-2
3004,-1,-3,-1,1,1,-15,-10,-1
3005,-2,0,-1,-1,5,12,-3,-2
3006,-2,-4,-2,-1,-6,10,4,-3
3007,0,0,0,1,-1,-4,1,3
3008,-1,-2,0,-1,-3,-7,-1,-3
3009,-1,-1,-3,-2,-5,-24,-8,-3
3010,1,1,1,0,1,44,19,2
3011,1,-1,-2,0,4,22,-1,-1
3012,0,1,1,3,18,44,4,-1
3013,0,0,-1,-3,-13,-28,6,0
3014,0,-6,-5,-6,-12,15,-15,-1
3015,1,1,1,2,1,-24,2,1
3016,-2,3,2,3,9,15,-3,-13
3017,9,2,-1,-3,0,-14,-4,8
3018,-11,-4,-4,-1,-1,5,-12,-8
3019,9,-1,0,-1,0,-7,16,9
3020,-2,-5,-5,-4,-8,-40,-16,1
3021,-4,6,-4,-2,2,8,-8,7
3022,4,-8,4,-2,-13,28,11,-24
3023,-2,-2,2,2,3,-47,-42,-5
3024,3,13,3,3,3,25,49,10
3025,-9,-6,0,3,12,33,0,-14
3026,-29,0,-4,-4,-8,-18,-18,3
3027,39,-1,-3,-6,-13,30,0,-3
3028,12,0,0,0,5,-37,-8,-9
3029,-1,2,-1,-3,5,18,-28,6
3030,-7,2,2,4,-8,-81,10,4
3031,10,3,-2,-1,6,48,-1,-1
3032,-15,-3,-4,-8,-18,-15,-12,12
3033,21,4,3,1,-30,-41,-21,2
3034,-4,-2,-4,-12,-23,-53,-27,-13
3035,-30,-6,-1,5,18,15,26,20
3036,2,1,3,4,7,14,-7,-6
3037,-6,-13,1,9,38,1,-17,-6
3038,6,5,3,6,-1,4,66,15
3039,-6,-1,-11,-25,-55,-41,-10,-9
3040,-26,6,-1,-1,12,64,-4,-2
3041,17,-16,2,3,-4,-7,22,10
3042,8,-4,-2,0,4,2,-26,2
3043,-11,-1,0,1,8,-8,-11,-6
3044,-1,-7,-5,-5,-21,-31,4,-4
3045,-8,7,-2,-7,-17,-1,18,1
3046,7,-3,-3,-1,18,70,4,-12
3047,-17,-3,-1,1,15,40,-29,14
3048,35,3,4,4,1,-85,-8,0
3049,-33,-9,-8,-12,-38,-31,-17,-5
3050,42,14,17,35,73,43,-6,22
3051,-23,-15,-2,-1,-8,46,15,7
3052,33,37,0,-6,18,-14,2,-23
3053,-50,-37,-15,-13,0,49,43,-26
3054,9,26,-4,-12,-31,-66,-20,-2
3055,20,7,-3,12,1,-12,0,9
3056,-9,-18,-10,-19,-16,-69,-14,-12
3057,-35,10,8,3,5,109,2,-2
3058,-9,-19,-10,-7,9,-60,-50,51
3059,12,2,20,18,37,-38,30,-2
3060,11,-18,-1,15,-1,-27,77,16
3061,34,80,15,6,12,20,-17,57
3062,-21,-9,-6,-3,-43,-37,18,-45
3063,-26,22,-9,-17,-35,56,-59,-19
3064,-9,-128,3,-4,-33,38,28,-35
3065,-11,81,-14,-9,12,-94,-93,14
3066,106,-16,40,42,8,-42,112,84
3067,-52,32,5,10,85,4,-46,-27
3068,-23,-35,-7,7,32,127,20,19
3069,108,-41,14,0,-27,-53,60,18
3070,-59,75,-7,-21,-47,-18,-1,16
3071,14,-80,-27,14,31,-14,-70,-23
3072,-56,17,10,21,20,-98,-32,39
3073,61,39,7,10,41,28,-19,8
3074,-45,-51,4,-25,25,-13,-28,27
3075,27,-24,-2,-17,-124,-94,-54,-26
3076,-18,80,-8,-10,79,49,-12,15
3077,-12,-72,-1,15,49,-76,73,-32
3078,34,-2,-7,17,-15,16,62,-50
3079,-39,116,1,-38,-60,-21,41,23
3080,15,-19,-17,-16,-75,-1,-128,21
3081,19,9,39,33,45,-11,88,-33
3082,-23,-32,-12,7,105,127,-76,-24
3083,104,31,4,10,-24,-41,-77,-39
3084,31,60,8,-6,-53,-44,80,76
3085,-13,-4,-11,-6,-79,113,-8,6
3086,-80,-103,-12,-14,-56,-118,-52,-56
3087,57,24,-3,0,2,-48,-22,-12
3088,23,-47,10,8,15,-40,22,2
3089,-37,-57,-36,-33,-20,23,-128,-42
3090,58,-35,-6,10,-128,-120,76,16
3091,-49,-70,14,24,122,125,77,19
3092,-19,-26,8,-9,-33,-22,-46,5
3093,-5,-107,-48,-36,-106,-42,72,-9
3094,-65,13,6,3,36,38,-128,-87
3095,28,-28,23,31,18,23,127,53
3096,44,-4,-12,-7,36,65,-21,-46
3097,14,-67,-1,-7,33,-43,-23,24
3098,111,110,-5,-9,16,-44,-40,13
3099,-37,59,0,3,-68,-128,-45,38
3100,-127,-72,-28,-43,-92,71,95,-27
3101,62,81,55,57,79,-53,-6,-76
3102,-40,14,6,22,85,97,0,-32
3103,-11,-44,-25,-11,-55,-86,-22,-27
3104,-8,90,-2,-24,-48,-125,-11,-8
3105,-29,-27,-14,-17,-51,5,-32,11
3106,-68,-60,-14,-1,41,-77,22,19
3107,-2,-79,7,9,-68,-64,13,-22
3108,7,-24,-4,-13,13,-44,-40,-50
3109,-20,85,18,0,58,86,-10,48
3110,75,78,-3,-7,19,67,99,34
3111,38,-84,-9,-3,-42,54,-79,25
3112,60,68,31,51,54,-93,56,9
3113,-74,-99,5,-26,-99,-88,-39,-16
3114,-63,5,-41,-24,45,16,-45,-29
3115,-11,-44,6,2,26,82,20,-7
3116,86,8,-10,36,52,-27,-38,43
3117,-95,-43,11,0,-22,7,15,-37
3118,40,-8,10,2,2,-15,18,-6
3119,1,-46,-12,-27,-30,-63,-23,-13
3120,-58,-56,24,54,93,105,44,-23
3121,-10,-33,-34,-36,-85,-117,-25,-21
3122,22,37,40,37,58,83,84,52
3123,-22,106,1,-5,39,95,-11,-30
3124,71,-67,-3,-7,-74,-75,-28,43
3125,-85,-3,1,-23,-40,-75,37,-58
3126,-17,19,-37,-41,-128,-70,-17,0
3127,17,19,0,-21,72,57,67,43
3128,-128,-58,-4,-1,-25,44,-101,-49
3129,-27,79,-7,3,12,3,-66,-35
3130,27,33,18,-2,-76,-115,53,10
3131,-82,3,-1,3,-6,-9,45,-17
3132,10,-39,9,5,16,87,-37,-11
3133,35,3,-21,2,50,15,-21,64
3134,-94,-34,1,-9,-37,103,-105,-52
3135,46,-4,17,-20,-25,-41,44,1
3136,-44,-26,-37,-27,-93,-65,-63,-81
3137,127,35,18,53,111,127,74,95
3138,-21,30,20,14,53,23,-40,-9
3139,-18,48,-14,-35,-115,-128,-33,-7
3140,-12,72,0,-9,-36,-128,-4,-38
3141,13,3,9,35,7,92,-10,30
3142,-15,-95,-12,-28,29,-94,30,0
3143,-73,-79,-25,-16,-50,40,-49,-48
3144,54,42,7,-16,-91,13,16,66
3145,-67,-10,5,28,55,79,4,-14
3146,61,-61,5,-6,-87,-58,0,71
3147,-102,-75,-28,-32,-10,-61,-90,3
3148,116,103,29,17,81,10,71,74
3149,-90,-23,-40,-14,0,-24,-6,-40
3150,85,55,-1,3,16,86,41,56
3151,-61,-38,13,51,61,48,-38,-35
3152,-71,-40,-8,-15,-27,-41,14,73
3153,-3,-56,-15,-15,-19,-44,-53,-42
3154,27,-65,2,-5,-46,23,-61,-40
3155,-20,-64,0,-2,-31,-83,-38,9
3156,-47,33,18,23,85,11,-54,-13
3157,0,-3,11,6,0,-93,-4,29
3158,-78,-43,-7,1,29,-65,-128,-44
3159,84,-21,-3,-8,-30,-106,86,30
3160,18,29,19,39,59,89,-3,-30
3161,82,41,26,34,82,25,-1,36
3162,-38,77,-21,-37,-74,-32,0,-16
3163,-3,-27,12,-1,12,55,-68,-33
3164,63,-9,-16,-30,-27,14,2,74
3165,23,53,26,2,-74,68,78,-56
3166,-101,14,23,67,117,29,-7,-11
3167,-7,-20,-12,14,62,99,76,8
3168,1,-33,-18,-13,-70,-113,-50,-77
3169,-43,105,20,-13,53,31,74,-15
3170,34,-8,20,14,73,-37,-61,11
3171,-29,62,0,23,30,39,49,-27
3172,-12,-84,-36,-45,-106,-128,-62,-39
3173,-56,28,22,13,35,-23,-11,27
3174,62,-128,-36,-40,-103,-90,58,-56
3175,-38,117,22,14,12,103,-16,35
3176,0,17,31,58,56,-20,67,22
3177,-25,-88,-70,-112,-5,62,-105,-7
3178,23,-23,-2,-24,-65,-66,-25,1
3179,35,26,-7,-33,-97,-86,70,22
3180,-126,25,6,2,72,48,-39,-35
3181,-30,-17,20,28,-27,5,26,60
3182,-10,4,4,19,51,-12,-42,-43
3183,127,127,8,-17,-93,-19,-10,82
3184,62,-39,-3,13,82,127,77,-17
3185,19,47,32,14,-53,-128,-27,33
3186,39,53,-7,5,90,100,-8,45
3187,-78,-30,11,18,39,-97,-96,-13
3188,27,-38,-12,-12,22,70,42,40
3189,-28,-6,-31,-30,-128,-51,-101,-5
3190,-41,11,-4,21,-49,-27,50,9
3191,19,-88,-10,-9,127,60,-62,-46
3192,-47,-20,-31,-62,-126,-45,-28,-16
3193,57,-41,-8,-7,-10,-51,63,3
3194,-110,40,8,-15,-33,74,2,18
3195,18,-77,14,54,109,-88,20,-13
3196,11,58,0,-6,-11,21,-58,-14
3197,-16,24,-10,5,-39,-56,18,8
3198,-6,-67,-10,0,42,3,-18,-2
3199,-38,33,13,22,-30,-64,62,-20
3200,-9,17,-3,-9,-24,21,-24,-9
3201,-26,-97,-12,1,-14,-109,-82,-39
3202,64,109,33,9,16,60,36,-26
3203,19,-24,-20,-21,-55,-84,71,8
3204,-34,-120,-56,-18,-83,-128,-107,-68
3205,82,4,20,33,97,53,73,-31
3206,-100,-23,9,2,-67,56,-10,27
3207,10,-27,2,19,-29,-39,-20,10
3208,-15,35,19,29,92,20,15,15
3209,39,-80,-8,-19,-70,-50,1,2
3210,-89,-25,-10,-6,-5,34,-30,-3
3211,20,-18,-7,-7,-36,82,-8,14
3212,-35,30,-3,-42,-56,30,-6,-1
3213,4,0,-3,-14,-35,-78,-106,1
3214,-71,87,7,13,-51,-124,73,-13
3215,76,-102,-24,-28,-81,-48,-42,-16
3216,-29,-44,23,34,67,29,11,8
3217,38,-13,-4,-4,-65,-66,-91,7
3218,32,-121,-4,-3,35,34,82,12
3219,-27,85,4,-1,18,-41,-53,-8
3220,31,18,4,19,38,35,21,27
3221,22,-65,-24,-44,-81,-61,18,-28
3222,67,-64,11,46,120,52,-26,16
3223,-43,16,-5,-11,-24,-25,-27,7
3224,-30,-19,4,5,-14,-71,-3,39
3225,11,31,10,7,43,102,89,23
3226,34,18,-9,-26,-100,-11,-47,-8
3227,-45,23,-11,-47,-76,-24,2,0
3228,22,17,17,38,6,-85,-35,-23
3229,-18,44,3,15,-13,113,-8,-5
3230,38,4,-15,-16,49,-31,56,4
3231,-40,-4,7,12,26,7,9,4
3232,-63,-71,9,5,0,57,-54,39
3233,21,38,2,-4,-84,-13,4,1
3234,-24,-42,-3,14,48,13,-24,7
3235,17,-37,-6,-8,-15,5,-14,-23
3236,44,-59,-3,-5,23,8,88,0
3237,-59,-16,10,22,74,-25,-35,-25
3238,25,-18,-36,-50,-128,6,-28,-5
3239,-33,92,22,35,97,8,8,24
3240,8,-4,4,-2,-36,-15,-65,-43
3241,-29,43,26,45,120,37,127,55
3242,6,-18,-31,-28,-81,-70,-30,-23
3243,20,8,21,28,78,79,-40,-28
3244,51,127,18,18,-39,57,93,37
3245,-13,-33,-18,-37,5,14,-15,10
3246,34,6,11,8,107,12,-3,8
3247,-42,-17,-5,1,-21,-81,6,-9
3248,27,-12,-1,-18,-68,-17,-39,24
3249,51,-14,7,21,-26,-50,13,-19
3250,-95,49,-8,-15,-45,-114,-27,-6
3251,6,-10,5,10,57,71,-3,48
3252,-15,-65,-19,-23,-40,-56,7,21
3253,-117,38,-14,5,-10,-38,-30,-27
3254,59,20,18,0,7,15,83,12
3255,47,-72,-11,-7,35,33,42,6
3256,-107,121,11,8,-60,-62,-44,-45
3257,66,-3,-5,-26,-3,-56,15,57
3258,-88,-99,-8,17,28,-10,-112,-50
3259,22,38,9,30,3,63,71,29
3260,40,-10,-13,-39,-101,-69,4,-22
3261,-43,-47,-28,-33,117,7,-39,-29
3262,-3,110,20,-3,-84,53,20,32
3263,21,21,13,24,72,60,44,0
3264,-12,-38,-16,-13,-80,-34,-77,-49
3265,14,27,24,54,45,-22,82,28
3266,18,-86,-18,-17,-1,-105,-80,-16
3267,-11,81,-1,-4,-27,0,28,-23
3268,86,8,6,-7,55,96,67,21
3269,-34,-16,13,21,16,-15,-72,-40
3270,12,73,1,-1,-63,-41,93,18
3271,61,-42,-21,-33,2,-20,-44,3
3272,14,43,1,7,74,-44,-1,20
3273,-6,45,-6,4,-12,52,-23,9
3274,-8,-53,-13,-13,-57,-104,12,-21
3275,10,33,12,-12,-100,56,-25,25
3276,-51,-50,-1,16,127,58,-3,-5
3277,32,-43,-6,34,68,7,-56,-38
3278,54,-23,-18,-64,-52,-54,-12,5
3279,-104,4,-9,-14,-21,-18,-62,-28
3280,39,-49,-7,-15,-116,-39,-21,0
3281,27,28,22,17,50,64,42,19
3282,-22,-34,-2,27,82,75,-29,-9
3283,14,-4,-9,-21,-57,-128,6,18
3284,9,-40,-7,-7,-32,-36,3,-80
3285,-34,-105,-11,-8,-91,-41,-3,36
3286,32,-12,16,26,-9,4,59,21
3287,20,-18,-5,9,99,70,-7,12
3288,-60,9,-10,-2,-19,-58,10,-15
3289,57,16,3,-17,-29,5,-12,1
3290,17,4,10,4,-22,-21,-110,-36
3291,-23,-18,-11,4,-39,-109,26,-24
3292,-38,1,-6,-11,38,-36,0,12
3293,-59,17,-19,-47,-126,-51,-64,-54
3294,40,83,19,39,48,-47,-20,92
3295,-20,54,32,44,40,112,19,15
3296,5,31,-21,-35,-32,-17,23,5
3297,7,3,-19,-60,9,-36,-30,-24
3298,13,-9,9,-2,-15,31,51,7
3299,9,-14,-6,3,-31,-68,-8,-2
3300,18,-77,7,40,54,1,19,21
3301,-36,-32,1,12,22,88,-25,30
3302,-14,-47,-3,2,-1,74,39,-41
3303,-23,-34,9,2,29,41,41,-3
3304,-59,81,-8,-14,-49,-72,-26,-45
3305,11,61,-2,-5,-36,-77,-8,-33
3306,-16,18,-5,-9,3,54,13,-13
3307,-12,-12,-4,-3,1,-46,-39,1
3308,27,-74,6,4,-45,-13,6,1
3309,-28,13,13,32,62,-89,-36,6
3310,-14,33,2,5,3,49,75,12
3311,26,-34,-16,-31,-69,-103,-24,-28
3312,14,-24,10,18,78,7,7,27
3313,24,-26,-15,-28,-53,0,-27,-25
3314,22,-7,5,14,12,-104,-73,3
3315,-34,-30,-35,-78,-35,12,0,-15
3316,76,35,11,17,88,-28,4,21
3317,35,-79,-2,0,-34,68,-3,4
3318,11,-63,16,44,67,-48,15,40
3319,-6,-40,8,31,3,-97,13,-16
3320,-20,-17,-24,-46,-93,-96,-75,-34
3321,-49,17,-2,-10,-20,24,26,-27
3322,-8,-23,-7,-19,-35,48,39,36
3323,64,-13,36,33,81,57,-41,60
3324,2,-14,-3,29,32,55,35,26
3325,-20,-5,-1,-2,-48,-35,-3,15
3326,-20,8,-6,-7,27,-10,-62,-23
3327,2,-53,-4,-4,-22,25,-38,-51
3328,20,1,2,-9,-9,39,6,3
3329,54,10,14,28,59,115,71,27
3330,2,45,-6,-34,-105,-63,-64,-42
3331,-2,-1,6,31,8,19,9,21
3332,4,1,4,-7,2,48,50,17
3333,-31,18,-19,-29,-69,-81,-22,0
3334,13,-29,13,25,80,72,39,-14
3335,-33,37,-2,-4,-39,-76,-23,-26
3336,-2,17,-4,-8,8,51,-2,-9
3337,-8,-18,0,9,-11,-128,22,-2
3338,-18,49,5,12,10,-53,-27,-15
3339,14,-68,-4,8,41,74,64,-4
3340,-33,48,-12,-14,-40,-34,-17,-52
3341,-74,-49,7,13,-44,-79,3,46
3342,31,-63,-7,-14,39,65,-20,-69
3343,-22,126,10,15,5,-104,10,20
3344,-44,-42,-5,2,18,61,74,-27
3345,7,3,-9,-4,-18,-10,-3,-23
3346,-61,25,-10,-12,-13,23,-2,5
3347,27,-9,5,-5,-19,-67,17,12
3348,17,3,8,8,40,67,-32,19
3349,-7,-20,6,18,52,-53,-28,30
3350,8,15,7,10,17,80,18,22
3351,63,-22,-17,-23,-3,-54,-5,-9
3352,-71,39,9,1,-25,-51,-29,6
3353,58,-15,6,16,21,-21,-8,20
3354,0,-22,-15,-38,-57,21,-14,-16
3355,-64,-42,-12,-6,-40,-32,-61,-33
3356,42,-53,15,21,50,54,43,32
3357,17,23,13,28,116,126,-8,-24
3358,8,12,5,7,-26,-78,19,11
3359,-24,-40,-25,-36,-63,40,2,1
3360,7,23,5,-2,15,-37,-22,-27
3361,11,-49,-4,-20,-87,27,40,17
3362,-9,108,20,30,68,-14,-21,6
3363,37,-22,-4,-6,-15,38,-2,0
3364,26,-67,-7,-16,-40,-21,-44,-44
3365,-13,29,-12,-15,-80,-94,15,-41
3366,-11,-64,4,18,33,-14,-37,13
3367,-6,26,-5,-12,-9,-46,38,45
3368,20,-54,-10,-19,-54,-55,-15,-3
3369,21,-21,-5,-17,-75,-3,-10,-40
3370,-3,-12,-3,-1,-3,0,-8,22
3371,-26,19,-5,10,26,60,7,3
3372,18,17,6,-12,-13,-60,-5,10
3373,-9,-10,-2,2,23,66,-24,0
3374,-24,-27,-26,-36,-66,-30,-3,-15
3375,16,-3,19,20,61,78,21,37
3376,35,4,3,18,-22,-17,33,40
3377,67,87,7,10,21,30,-23,13
3378,-45,-53,-10,-6,-10,-66,7,-2
3379,62,67,1,-3,-29,-21,-21,-45
3380,-81,72,10,-2,-25,44,-41,-3
3381,7,42,2,7,69,19,74,8
3382,27,-43,2,3,39,-91,-10,-12
3383,-4,12,-5,-7,-15,60,1,2
3384,-32,-25,0,-3,6,46,18,28
3385,-24,-42,-10,-14,-46,10,-25,-30
3386,14,-14,9,11,10,71,34,48
3387,-32,1,0,-7,-65,-82,-37,-39
3388,8,14,9,34,83,-38,17,50
3389,-18,-51,-10,-27,14,60,7,-5
3390,-24,28,-1,-8,-13,14,-6,11
3391,-11,-110,-6,-10,-41,-43,-22,-18
3392,-37,-2,-1,17,8,-54,-39,-18
3393,1,5,-6,-17,-29,-44,24,16
3394,-5,-23,15,32,94,-46,2,-35
3395,-1,19,-8,-19,-34,-60,-19,12
3396,34,-3,4,7,-2,41,-5,-23
3397,-48,11,11,15,36,5,15,-7
3398,21,-56,-26,-36,-96,20,-54,-37
3399,-10,8,12,26,65,-31,46,30
3400,52,-14,4,0,-13,43,60,17
3401,56,35,12,28,106,39,5,-26
3402,7,-8,-4,-21,-85,-67,-14,-14
3403,-27,4,-1,1,15,70,-83,-12
3404,-14,4,7,10,12,-47,76,24
3405,-10,-68,-12,-13,-55,-4,20,4
3406,-27,24,-8,-14,-30,-89,-27,17
3407,16,16,-1,19,70,52,2,-17
3408,2,27,5,-4,6,-112,-13,27
3409,16,5,-13,-25,-53,-48,-7,-8
3410,64,-3,3,3,-38,-91,18,7
3411,-36,46,8,-2,-18,29,-9,3
3412,23,-45,-10,-1,28,94,2,-6
3413,-23,-60,-5,0,20,-69,2,54
3414,48,13,-6,-16,-116,-70,-62,-14
3415,82,41,9,12,76,74,50,-25
3416,-28,11,-4,-7,-39,-52,-42,-30
3417,3,31,3,19,38,-26,-4,21
3418,-38,41,8,4,-24,-6,21,-22
3419,-7,-43,-2,-16,-74,-57,-12,37
3420,34,-26,-6,0,71,-7,-12,-18
3421,-54,41,-6,-14,-58,6,-73,-30
3422,15,38,-3,12,61,123,11,20
3423,-24,66,8,7,-30,-128,-17,1
3424,-5,-1,-10,-12,2,50,-9,-38
